psu,hh,idcode,Self_id,gender,family_role_group,age,age_group,marital_status,family_size_group,kids_group,structure_group,time_away,away_group,live_with_mother,mother_education,mother_education_group,mother_alive,mother_death_age,mother_current_age,live_with_father,father_education,father_education_group,father_alive,father_death_age,father_current_age,read,write,read_write,education,education_group,preschool,preschool_group,enrollment_grouping,last_schoolyear_age,under_19,subjective_poverty_1,subjective_poverty_2,subjective_poverty_3,subjective_poverty_4,subjective_poverty_5,subjective_poverty_6,subjective_poverty_7,subjective_poverty_8,subjective_poverty_9,subjective_poverty_10,Self_Rank
578,8,1,578_8_1,1,1,40,4,2,5,3,4,0,1,2,4,2,1,0,70,2,4,2,1,0,71,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,1,0,0,0,0,6
25,3,1,25_3_1,1,1,39,4,1,4,2,3,0,1,2,2,2,2,72,0,2,2,2,2,69,0,1,1,1,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
77,9,1,77_9_1,1,1,55,6,1,6,2,3,0,1,2,2,2,2,77,0,2,3,2,2,72,0,1,1,1,9,4,0,1,1,22,2,0,0,0,1,0,0,0,0,0,0,4
81,4,1,81_4_1,1,1,54,6,1,4,2,2,0,1,2,2,2,2,77,0,2,2,2,2,67,0,1,1,1,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
659,3,1,659_3_1,1,1,65,7,5,2,1,1,0,1,2,2,2,2,67,0,2,2,2,2,76,0,1,1,1,2,1,1,2,1,14,2,0,1,0,0,0,0,0,0,0,0,2
381,1,1,381_1_1,1,1,52,6,1,4,2,2,0,1,2,5,3,1,0,75,2,2,2,1,0,74,1,1,1,2,1,1,2,2,16,2,0,1,0,0,0,0,0,0,0,0,2
348,2,1,348_2_1,1,1,43,5,1,5,2,3,0,1,2,2,2,1,0,68,2,2,2,1,0,72,1,1,1,3,2,1,2,1,18,2,0,0,0,1,0,0,0,0,0,0,4
801,1,1,801_1_1,1,1,77,8,1,2,1,5,0,1,2,1,1,2,77,0,2,1,1,2,68,0,2,2,2,1,1,1,2,2,10,2,0,0,0,0,1,0,0,0,0,0,5
379,1,1,379_1_1,1,1,38,4,1,4,2,3,0,1,2,1,1,1,0,78,2,1,1,1,0,82,1,1,1,2,1,0,1,2,15,2,0,1,0,0,0,0,0,0,0,0,2
42,3,1,42_3_1,1,1,59,6,1,2,1,1,0,1,2,1,1,2,65,0,2,1,1,2,70,0,1,1,1,2,1,0,1,2,15,2,0,0,1,0,0,0,0,0,0,0,3
277,1,1,277_1_1,1,1,28,2,1,6,4,4,0,1,2,3,2,1,0,43,2,3,2,1,0,45,1,1,1,2,1,2,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
782,10,1,782_10_1,1,1,43,5,1,5,2,4,0,1,1,2,2,1,0,80,2,1,1,2,80,0,1,1,1,3,2,0,1,1,18,2,0,0,0,1,0,0,0,0,0,0,4
481,8,1,481_8_1,1,1,60,6,1,2,1,1,4,3,2,3,2,1,0,78,2,3,2,1,0,83,1,1,1,6,3,0,1,1,19,2,0,0,0,0,0,0,0,0,1,0,9
334,8,1,334_8_1,1,1,59,6,1,4,1,1,0,1,2,2,2,2,80,0,2,2,2,2,87,0,1,1,1,2,1,2,2,1,14,2,0,0,0,0,0,0,1,0,0,0,7
510,8,1,510_8_1,1,1,49,5,1,4,2,3,0,1,2,1,1,2,77,0,2,1,1,2,70,0,1,2,2,2,1,0,1,2,15,2,0,0,0,1,0,0,0,0,0,0,4
61,4,1,61_4_1,1,1,61,7,1,2,1,1,0,1,2,1,1,2,85,0,2,1,1,2,74,0,1,1,1,2,1,0,1,2,15,2,0,0,0,0,1,0,0,0,0,0,5
303,7,1,303_7_1,1,1,56,6,1,4,1,1,0,1,2,1,1,2,79,0,2,3,2,2,68,0,1,1,1,2,1,2,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
326,5,1,326_5_1,1,1,61,7,1,2,1,1,0,1,2,2,2,2,76,0,2,2,2,2,77,0,1,1,1,2,1,0,1,1,14,2,0,1,0,0,0,0,0,0,0,0,2
90,9,1,90_9_1,1,1,40,4,1,5,3,4,0,1,2,1,1,2,55,0,2,2,2,2,60,0,1,1,1,2,1,1,2,1,17,2,0,0,0,1,0,0,0,0,0,0,4
385,11,1,385_11_1,1,1,34,3,1,4,2,3,0,1,2,2,2,1,0,62,2,2,2,2,76,0,1,1,1,2,1,0,1,2,14,2,0,0,1,0,0,0,0,0,0,0,3
258,8,1,258_8_1,1,1,45,5,1,5,3,4,0,1,2,2,2,1,0,78,2,1,1,2,86,0,1,1,1,1,1,1,2,1,10,2,0,1,0,0,0,0,0,0,0,0,2
351,5,1,351_5_1,1,1,47,5,1,4,2,3,0,1,2,3,2,1,0,72,2,3,2,2,68,0,1,1,1,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
556,4,1,556_4_1,1,1,54,6,1,5,2,3,0,1,1,2,2,1,0,84,2,2,2,2,84,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,1,0,0,0,0,6
5,1,1,5_1_1,1,1,76,8,1,3,1,3,0,1,2,2,2,2,75,0,2,2,2,2,70,0,1,1,1,9,4,0,1,1,22,2,0,0,0,0,1,0,0,0,0,0,5
84,1,1,84_1_1,1,1,39,4,1,3,2,3,0,1,2,3,2,1,0,64,2,3,2,1,0,68,1,1,1,2,1,1,2,1,14,2,0,0,0,0,1,0,0,0,0,0,5
656,3,1,656_3_1,1,1,48,5,1,4,2,3,0,1,2,1,1,1,0,78,2,1,1,2,80,0,1,1,1,2,1,1,2,2,14,2,0,0,1,0,0,0,0,0,0,0,3
718,4,1,718_4_1,1,1,41,5,1,4,2,3,0,1,2,1,1,1,0,65,2,1,1,2,63,0,1,1,1,2,1,0,1,1,14,2,0,1,0,0,0,0,0,0,0,0,2
181,6,2,181_6_2,2,2,56,6,1,2,1,1,2,2,2,1,1,2,66,0,2,1,1,2,75,0,1,1,1,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
375,1,2,375_1_2,2,2,31,3,1,4,2,3,0,1,2,3,2,1,0,57,2,3,2,1,0,72,1,1,1,2,1,0,1,2,14,2,0,0,1,0,0,0,0,0,0,0,3
350,2,1,350_2_1,1,1,46,5,1,3,2,3,0,1,2,2,2,1,0,65,2,2,2,1,0,68,1,1,1,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
372,7,1,372_7_1,2,1,51,6,6,1,1,1,0,1,2,2,2,2,62,0,2,2,2,2,87,0,1,1,1,3,2,1,2,2,18,2,0,0,1,0,0,0,0,0,0,0,3
813,7,2,813_7_2,2,2,59,6,1,3,1,1,0,1,2,2,2,1,0,79,2,1,1,2,45,0,1,2,2,3,2,0,1,2,18,2,0,0,1,0,0,0,0,0,0,0,3
214,3,1,214_3_1,1,1,58,6,1,2,1,1,0,1,2,2,2,2,75,0,2,2,2,2,75,0,1,1,1,6,3,0,1,1,18,2,0,0,0,0,1,0,0,0,0,0,5
834,1,1,834_1_1,1,1,53,6,1,5,2,2,0,1,2,2,2,2,59,0,2,2,2,2,62,0,1,1,1,2,1,1,2,2,14,2,0,0,0,0,0,1,0,0,0,0,6
811,7,1,811_7_1,1,1,50,5,1,4,2,2,0,1,2,3,2,1,0,79,2,2,2,2,71,0,1,1,1,3,2,0,1,2,18,2,0,0,1,0,0,0,0,0,0,0,3
812,5,2,812_5_2,2,2,65,7,1,7,4,3,0,1,2,1,1,2,75,0,2,1,1,2,68,0,2,2,2,2,1,0,1,2,13,2,0,1,0,0,0,0,0,0,0,0,2
452,2,2,452_2_2,2,2,49,5,1,4,1,2,0,1,2,2,2,1,0,85,2,2,2,2,89,0,1,1,1,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
742,1,1,742_1_1,1,1,52,6,1,3,1,1,0,1,2,1,1,2,60,0,2,1,1,2,50,0,1,1,1,3,2,0,1,1,18,2,0,0,0,1,0,0,0,0,0,0,4
15,10,4,15_10_4,2,3,30,2,1,6,2,3,0,1,2,3,2,1,0,58,2,3,2,1,0,65,1,1,1,3,2,1,2,1,18,2,0,0,1,0,0,0,0,0,0,0,3
285,8,1,285_8_1,1,1,42,5,1,6,4,4,0,1,2,1,1,1,0,65,2,2,2,2,70,0,1,1,1,2,1,0,1,2,14,2,0,0,0,0,0,0,1,0,0,0,7
176,2,2,176_2_2,2,1,40,4,1,2,2,3,0,1,2,5,3,2,59,0,2,7,4,2,59,0,1,1,1,2,1,0,1,2,14,2,1,0,0,0,0,0,0,0,0,0,1
93,5,1,93_5_1,1,1,49,5,1,4,2,3,0,1,2,3,2,1,0,70,2,2,2,2,73,0,1,1,1,2,1,1,2,1,14,2,0,0,0,0,0,0,0,1,0,0,8
308,2,1,308_2_1,2,1,61,7,5,6,2,3,0,1,2,1,1,2,81,0,2,1,1,2,62,0,1,1,1,2,1,0,1,1,14,2,1,0,0,0,0,0,0,0,0,0,1
22,3,1,22_3_1,2,1,71,7,5,1,1,5,0,1,2,1,1,2,93,0,2,1,1,2,75,0,2,2,2,1,1,1,2,1,10,2,1,0,0,0,0,0,0,0,0,0,1
68,6,1,68_6_1,1,1,64,7,1,4,1,1,0,1,2,1,1,2,82,0,2,2,2,2,79,0,1,2,2,2,1,0,1,1,13,2,0,0,0,1,0,0,0,0,0,0,4
557,7,1,557_7_1,1,1,66,7,1,2,1,1,0,1,2,1,1,2,79,0,2,1,1,2,65,0,1,1,1,2,1,0,1,1,14,2,0,0,0,0,1,0,0,0,0,0,5
384,7,2,384_7_2,1,3,29,2,6,2,1,3,0,1,1,1,1,1,0,97,2,2,2,2,75,0,1,1,1,1,1,0,1,2,10,2,0,0,1,0,0,0,0,0,0,0,3
423,7,1,423_7_1,2,1,46,5,5,3,2,4,0,1,2,4,2,2,59,0,2,2,2,2,69,0,1,1,1,2,1,0,1,2,14,2,0,0,0,1,0,0,0,0,0,0,4
85,3,1,85_3_1,1,1,57,6,1,4,1,1,0,1,2,2,2,2,78,0,2,2,2,2,72,0,1,1,1,3,2,0,1,2,18,2,0,0,0,0,1,0,0,0,0,0,5
453,1,1,453_1_1,1,1,64,7,1,2,1,1,0,1,2,2,2,2,72,0,2,2,2,2,42,0,1,1,1,6,3,3,2,1,18,2,0,0,0,1,0,0,0,0,0,0,4
367,1,1,367_1_1,1,1,49,5,1,6,2,3,0,1,2,2,2,2,59,0,2,2,2,2,69,0,1,1,1,2,1,0,1,2,14,2,0,1,0,0,0,0,0,0,0,0,2
227,9,1,227_9_1,1,1,40,4,1,5,3,4,0,1,2,2,2,1,0,60,2,2,2,1,0,65,1,1,1,2,1,0,1,1,14,2,0,1,0,0,0,0,0,0,0,0,2
398,9,1,398_9_1,1,1,59,6,1,6,4,4,0,1,2,2,2,2,58,0,2,2,2,2,54,0,1,1,1,2,1,0,1,2,14,2,0,0,0,0,1,0,0,0,0,0,5
263,7,1,263_7_1,1,1,56,6,1,3,1,1,1,2,2,1,1,2,80,0,2,2,2,2,85,0,1,1,1,2,1,0,1,2,14,2,0,0,0,0,0,1,0,0,0,0,6
611,1,1,611_1_1,1,1,73,7,1,6,2,4,1,2,2,1,1,2,73,0,2,1,1,2,81,0,1,1,1,1,1,1,2,1,10,2,0,0,0,1,0,0,0,0,0,0,4
827,4,1,827_4_1,2,1,49,5,5,4,2,3,0,1,2,3,2,1,0,74,2,4,2,2,74,0,1,1,1,9,4,0,1,1,22,2,0,0,0,1,0,0,0,0,0,0,4
702,10,2,702_10_2,2,2,61,7,1,4,1,1,0,1,2,4,2,1,0,82,2,3,2,1,0,87,1,1,1,2,1,0,1,1,15,2,0,0,0,0,0,0,1,0,0,0,7
263,8,1,263_8_1,1,1,50,5,1,3,1,1,0,1,2,1,1,1,0,80,2,2,2,2,70,0,1,1,1,2,1,0,1,2,14,2,0,0,0,0,0,0,1,0,0,0,7
757,1,1,757_1_1,1,1,28,2,6,2,1,1,0,1,2,9,4,1,0,62,2,9,4,1,0,64,1,1,1,9,4,2,2,1,24,2,0,0,0,0,0,0,0,1,0,0,8
436,8,1,436_8_1,2,1,59,6,2,1,1,1,0,1,2,1,1,2,82,0,2,1,1,2,72,0,2,2,2,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
194,5,1,194_5_1,1,1,54,6,1,3,2,3,0,1,2,2,2,1,0,82,2,2,2,1,0,87,1,1,1,2,1,0,1,1,14,2,1,0,0,0,0,0,0,0,0,0,1
525,4,1,525_4_1,1,1,47,5,1,5,3,4,0,1,2,3,2,2,80,0,2,3,2,1,0,82,1,1,1,9,4,0,1,1,22,2,0,0,0,0,0,1,0,0,0,0,6
622,9,1,622_9_1,1,1,53,6,1,5,2,2,0,1,2,1,1,1,0,75,2,1,1,1,0,79,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,1,0,0,0,0,6
45,5,1,45_5_1,2,1,46,5,5,3,2,4,0,1,2,2,2,2,57,0,2,2,2,2,72,0,1,1,1,3,2,1,2,2,18,2,0,1,0,0,0,0,0,0,0,0,2
409,10,1,409_10_1,1,1,33,3,1,4,2,3,0,1,2,3,2,1,0,68,2,3,2,1,0,78,1,1,1,3,2,0,1,1,18,2,0,1,0,0,0,0,0,0,0,0,2
420,12,1,420_12_1,1,1,47,5,1,6,4,4,0,1,2,2,2,2,78,0,2,1,1,2,75,0,1,1,1,2,1,0,1,1,14,2,0,0,0,1,0,0,0,0,0,0,4
577,2,1,577_2_1,1,1,68,7,1,3,1,1,0,1,2,1,1,2,74,0,2,1,1,2,92,0,1,1,1,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
318,1,1,318_1_1,1,1,52,6,1,4,2,2,0,1,2,2,2,2,55,0,2,2,2,2,70,0,2,1,2,3,2,2,2,2,18,2,0,0,0,1,0,0,0,0,0,0,4
789,3,1,789_3_1,1,1,58,6,1,6,4,4,0,1,2,1,1,2,70,0,2,1,1,2,75,0,1,1,1,3,2,0,1,2,18,2,0,0,1,0,0,0,0,0,0,0,3
594,4,3,594_4_3,1,3,40,4,6,3,1,4,0,1,1,2,2,1,0,77,1,2,2,1,0,76,1,1,1,9,4,3,2,1,22,2,0,0,0,0,0,0,0,1,0,0,8
297,8,2,297_8_2,2,2,59,6,1,3,2,3,0,1,2,3,2,2,66,0,2,3,2,2,81,0,1,1,1,2,1,3,2,2,14,2,0,0,0,0,1,0,0,0,0,0,5
132,5,2,132_5_2,2,2,34,3,1,5,3,4,0,1,2,2,2,1,0,72,2,2,2,2,78,0,1,1,1,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
291,3,1,291_3_1,1,1,54,6,1,3,1,3,0,1,1,2,2,1,0,80,2,1,1,2,75,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,1,0,0,0,0,0,5
531,10,1,531_10_1,1,1,42,5,1,5,3,4,0,1,2,1,1,1,0,77,2,1,1,1,0,82,1,1,1,5,3,0,1,1,17,2,0,0,0,0,0,1,0,0,0,0,6
537,1,1,537_1_1,1,1,58,6,1,2,1,1,0,1,2,1,1,2,61,0,2,1,1,1,0,80,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,1,0,0,0,0,6
219,8,1,219_8_1,1,1,89,8,1,6,2,4,0,1,2,1,1,2,75,0,2,1,1,2,82,0,2,2,2,1,1,0,1,1,10,2,0,0,0,0,1,0,0,0,0,0,5
580,5,1,580_5_1,1,1,38,4,1,3,2,3,0,1,2,2,2,1,0,58,2,2,2,1,0,70,1,1,1,9,4,0,1,1,22,2,1,0,0,0,0,0,0,0,0,0,1
222,5,1,222_5_1,1,1,51,6,1,2,1,1,0,1,2,2,2,1,0,74,2,2,2,2,72,0,1,1,1,2,1,1,2,1,14,2,0,0,0,0,0,0,1,0,0,0,7
150,8,1,150_8_1,1,1,53,6,1,2,1,1,0,1,2,2,2,1,0,82,2,2,2,2,63,0,1,1,1,2,1,1,2,1,14,2,0,0,0,0,0,1,0,0,0,0,6
235,7,1,235_7_1,1,1,38,4,1,2,1,1,0,1,2,1,1,1,0,68,2,1,1,1,0,76,1,1,1,2,1,0,1,2,15,2,0,0,1,0,0,0,0,0,0,0,3
334,6,1,334_6_1,1,1,49,5,1,4,2,3,3,2,2,2,2,2,74,0,2,2,2,2,76,0,1,1,1,2,1,1,2,1,14,2,0,0,0,0,0,1,0,0,0,0,6
253,3,1,253_3_1,2,1,73,7,5,1,1,5,6,3,2,2,2,2,87,0,2,2,2,2,90,0,1,1,1,2,1,0,1,2,14,2,0,0,0,1,0,0,0,0,0,0,4
251,7,1,251_7_1,1,1,52,6,1,4,2,2,0,1,2,2,2,2,60,0,2,2,2,2,65,0,1,1,1,2,1,0,1,1,14,2,0,1,0,0,0,0,0,0,0,0,2
676,7,2,676_7_2,2,2,52,6,1,4,2,2,0,1,2,3,2,2,80,0,2,3,2,2,78,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,0,1,0,0,0,7
82,1,1,82_1_1,1,1,56,6,1,6,4,3,0,1,2,3,2,2,69,0,2,2,2,2,73,0,1,1,1,2,1,1,2,1,14,2,0,0,0,0,0,1,0,0,0,0,6
381,7,1,381_7_1,1,1,60,6,1,5,2,2,0,1,2,1,1,1,0,81,2,2,2,2,80,0,1,1,1,2,1,1,2,2,14,2,0,0,0,1,0,0,0,0,0,0,4
141,5,1,141_5_1,1,1,64,7,1,2,1,1,0,1,2,2,2,2,70,0,2,2,2,2,72,0,1,1,1,2,1,0,1,1,13,2,0,0,0,1,0,0,0,0,0,0,4
432,9,1,432_9_1,2,1,49,5,3,5,3,4,0,1,2,2,2,2,80,0,2,2,2,2,60,0,1,1,1,2,1,0,1,2,14,2,0,0,0,0,1,0,0,0,0,0,5
349,6,1,349_6_1,1,1,46,5,1,3,2,3,0,1,2,3,2,2,68,0,2,3,2,1,0,69,1,1,1,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
459,4,1,459_4_1,1,1,58,6,1,3,1,1,0,1,2,2,2,1,0,96,2,2,2,2,96,0,1,1,1,9,4,0,1,1,22,2,0,0,0,0,0,0,1,0,0,0,7
809,8,1,809_8_1,2,1,43,5,3,5,2,5,0,1,1,3,2,1,0,77,1,2,2,1,0,82,1,1,1,3,2,0,1,2,18,2,0,0,0,1,0,0,0,0,0,0,4
442,2,1,442_2_1,1,1,40,4,1,5,2,3,0,1,1,1,1,1,0,70,2,2,2,2,92,0,1,1,1,2,1,0,1,2,14,2,0,0,0,0,1,0,0,0,0,0,5
435,8,1,435_8_1,1,1,52,6,1,4,1,1,0,1,2,2,2,2,64,0,2,2,2,1,0,80,1,1,1,2,1,0,1,2,14,2,0,0,0,1,0,0,0,0,0,0,4
698,3,2,698_3_2,2,2,24,1,1,3,2,3,0,1,2,10,4,1,0,56,2,10,4,1,0,68,1,1,1,3,2,0,1,1,18,2,0,0,0,0,1,0,0,0,0,0,5
158,4,1,158_4_1,1,1,47,5,1,3,1,1,0,1,2,1,1,2,76,0,2,2,2,2,84,0,1,1,1,2,1,0,1,1,14,2,0,0,0,1,0,0,0,0,0,0,4
471,1,1,471_1_1,1,1,62,7,1,3,1,1,0,1,2,1,1,2,82,0,2,1,1,2,85,0,1,1,1,5,3,1,2,1,17,2,0,0,0,0,0,1,0,0,0,0,6
694,9,1,694_9_1,1,1,34,3,1,2,1,1,0,1,2,2,2,2,81,0,2,2,2,2,71,0,1,1,1,2,1,2,2,1,14,2,0,0,0,0,1,0,0,0,0,0,5
678,5,1,678_5_1,1,1,61,7,1,3,2,3,0,1,2,3,2,2,82,0,2,2,2,2,74,0,2,2,2,2,1,0,1,1,14,2,0,0,0,1,0,0,0,0,0,0,4
190,9,1,190_9_1,1,1,52,6,1,5,2,3,0,1,2,1,1,1,0,86,2,1,1,2,70,0,1,1,1,3,2,1,2,1,18,2,0,0,0,1,0,0,0,0,0,0,4
173,3,2,173_3_2,1,3,56,6,6,2,1,3,0,1,1,2,2,1,0,85,2,3,2,2,72,0,1,1,1,2,1,0,1,2,14,2,0,0,0,0,0,1,0,0,0,0,6
609,1,1,609_1_1,1,1,64,7,1,6,2,3,0,1,2,1,1,2,73,0,2,1,1,2,55,0,1,1,1,2,1,1,2,1,14,2,0,0,0,0,1,0,0,0,0,0,5
128,9,2,128_9_2,2,1,41,5,2,3,2,4,0,1,2,3,2,2,70,0,2,8,3,2,70,0,2,1,2,2,1,0,1,1,14,2,0,0,0,0,1,0,0,0,0,0,5
624,3,1,624_3_1,1,1,47,5,1,5,3,4,0,1,2,2,2,1,0,77,2,2,2,1,0,84,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,1,0,0,0,0,6
365,8,2,365_8_2,2,2,44,5,1,5,3,4,0,1,2,2,2,1,0,67,2,3,2,1,0,71,1,1,1,2,1,0,1,2,15,2,0,0,0,1,0,0,0,0,0,0,4
447,1,2,447_1_2,2,2,53,6,1,3,1,1,0,1,2,1,1,1,0,76,2,1,1,1,0,86,1,1,1,2,1,0,1,2,14,2,0,0,0,0,0,0,0,0,1,0,9
806,3,1,806_3_1,1,1,55,6,1,3,2,3,0,1,2,2,2,2,70,0,2,2,2,2,77,0,1,1,1,2,1,0,1,1,14,2,0,1,0,0,0,0,0,0,0,0,2
758,9,2,758_9_2,2,2,68,7,1,2,1,3,0,1,2,2,2,2,75,0,2,2,2,2,30,0,2,1,2,3,2,2,2,1,18,2,0,0,0,0,0,1,0,0,0,0,6
115,1,1,115_1_1,2,1,50,5,3,3,2,3,0,1,2,3,2,2,61,0,2,2,2,2,84,0,1,1,1,9,4,0,1,1,24,2,0,0,0,0,1,0,0,0,0,0,5
566,2,1,566_2_1,1,1,66,7,1,2,1,1,0,1,2,3,2,2,83,0,2,2,2,2,78,0,1,1,1,9,4,1,2,1,22,2,0,0,0,0,1,0,0,0,0,0,5
210,4,1,210_4_1,1,1,40,4,1,5,3,4,0,1,2,3,2,1,0,66,2,3,2,2,58,0,1,1,1,9,4,0,1,2,23,2,0,0,0,0,0,1,0,0,0,0,6
219,3,1,219_3_1,1,1,35,3,1,5,3,4,0,1,2,3,2,1,0,70,2,3,2,2,85,0,1,1,1,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
547,9,2,547_9_2,2,2,32,3,1,5,2,4,0,1,2,2,2,1,0,75,2,2,2,1,0,75,1,1,1,2,1,2,2,2,15,2,0,0,1,0,0,0,0,0,0,0,3
218,1,1,218_1_1,1,1,49,5,1,4,2,3,0,1,2,1,1,2,73,0,2,1,1,2,63,0,1,1,1,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
204,9,1,204_9_1,2,1,56,6,5,2,1,3,0,1,2,1,1,1,0,83,2,1,1,2,67,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,0,1,0,0,0,7
640,11,2,640_11_2,2,2,53,6,1,2,1,1,0,1,2,1,1,2,78,0,2,1,1,2,88,0,1,1,1,3,2,1,2,1,18,2,0,0,0,0,0,0,0,1,0,0,8
54,9,1,54_9_1,1,1,66,7,1,2,1,1,0,1,2,1,1,2,79,0,2,2,2,2,88,0,1,1,1,1,1,0,1,1,10,2,0,0,1,0,0,0,0,0,0,0,3
227,1,1,227_1_1,1,1,37,4,1,7,4,4,0,1,1,3,2,1,0,75,1,3,2,1,0,100,1,1,1,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
529,9,1,529_9_1,2,1,66,7,5,4,1,1,0,1,2,1,1,2,69,0,2,1,1,2,78,0,1,1,1,1,1,0,1,1,10,2,0,0,0,0,0,1,0,0,0,0,6
779,9,1,779_9_1,1,1,83,8,1,3,1,3,0,1,2,1,1,2,68,0,2,1,1,2,72,0,1,1,1,9,4,0,1,1,22,2,0,0,0,0,0,0,1,0,0,0,7
519,5,1,519_5_1,1,1,62,7,1,2,1,1,0,1,2,3,2,2,80,0,2,3,2,2,80,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,1,0,0,0,0,6
30,3,1,30_3_1,1,1,46,5,1,4,2,3,4,3,2,1,1,2,80,0,2,1,1,2,82,0,1,1,1,2,1,1,2,1,14,2,0,0,0,0,0,0,0,1,0,0,8
278,9,1,278_9_1,1,1,51,6,2,6,4,4,0,1,2,2,2,1,0,69,2,2,2,2,63,0,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,1,0,0,0,0,6
502,6,2,502_6_2,2,1,44,5,1,3,2,3,0,1,2,1,1,1,0,67,2,1,1,1,0,74,1,1,1,3,2,0,1,1,18,2,0,0,0,0,1,0,0,0,0,0,5
665,8,1,665_8_1,2,1,79,8,5,2,2,5,3,2,2,2,2,2,76,0,2,2,2,2,50,0,2,2,2,1,1,1,2,1,10,2,0,1,0,0,0,0,0,0,0,0,2
531,3,1,531_3_1,1,1,27,2,1,2,1,1,0,1,2,2,2,1,0,61,2,3,2,1,0,66,1,1,1,3,2,1,2,1,18,2,0,0,1,0,0,0,0,0,0,0,3
244,5,1,244_5_1,1,1,49,5,1,3,2,3,0,1,2,2,2,1,0,75,2,2,2,2,82,0,1,1,1,6,3,1,2,1,18,2,0,0,0,0,0,0,1,0,0,0,7
637,8,2,637_8_2,2,2,30,2,1,6,3,4,0,1,2,2,2,1,0,61,2,2,2,1,0,74,1,1,1,2,1,1,2,1,14,2,0,0,0,0,0,0,1,0,0,0,7
740,2,4,740_2_4,2,3,38,4,1,6,2,3,0,1,2,5,3,1,0,67,2,5,3,2,65,0,1,1,1,9,4,1,2,1,23,2,0,0,1,0,0,0,0,0,0,0,3
513,5,1,513_5_1,1,1,53,6,1,4,2,2,0,1,2,2,2,1,0,72,2,2,2,2,69,0,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,0,1,0,0,0,7
763,6,2,763_6_2,2,2,34,3,1,4,2,3,0,1,2,3,2,1,0,60,2,3,2,1,0,60,1,1,1,2,1,2,2,1,14,2,0,0,0,0,0,0,1,0,0,0,7
250,7,1,250_7_1,1,1,68,7,1,4,1,1,0,1,2,1,1,2,84,0,2,1,1,2,24,0,1,1,1,2,1,0,1,2,14,2,0,0,0,0,1,0,0,0,0,0,5
335,1,1,335_1_1,1,1,72,7,2,2,1,3,0,1,2,2,2,2,80,0,2,2,2,2,74,0,2,2,2,1,1,0,1,2,10,2,0,0,0,0,1,0,0,0,0,0,5
491,4,1,491_4_1,1,1,52,6,1,4,2,2,0,1,2,1,1,2,73,0,2,2,2,2,80,0,1,1,1,1,1,0,1,2,10,2,0,0,0,0,0,0,1,0,0,0,7
279,2,1,279_2_1,1,1,65,7,1,4,1,1,0,1,2,2,2,2,50,0,2,2,2,2,63,0,3,2,2,1,1,0,1,1,10,2,0,0,0,1,0,0,0,0,0,0,4
139,3,1,139_3_1,1,1,47,5,1,4,2,3,0,1,2,3,2,1,0,73,2,3,2,2,69,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,1,0,0,0,0,0,5
687,8,2,687_8_2,2,2,49,5,1,5,1,2,0,1,2,1,1,1,0,70,2,1,1,2,45,0,1,1,1,2,1,0,1,2,15,2,0,0,0,0,0,1,0,0,0,0,6
103,3,1,103_3_1,1,1,65,7,1,4,1,1,0,1,2,2,2,2,50,0,2,2,2,2,80,0,1,2,2,2,1,0,1,1,13,2,0,0,0,1,0,0,0,0,0,0,4
388,8,1,388_8_1,1,1,36,4,1,5,3,4,0,1,2,2,2,1,0,66,2,3,2,1,0,70,1,1,1,2,1,0,1,2,14,2,0,0,1,0,0,0,0,0,0,0,3
568,8,1,568_8_1,1,1,73,7,1,6,2,3,0,1,2,2,2,2,70,0,2,1,1,2,75,0,1,1,1,1,1,0,1,1,10,2,0,0,0,0,1,0,0,0,0,0,5
