read,write,attended_school,highest_diploma,preschool,lives_with_partner,lives_with_mother,mother_education,mother_alive,lives_with_father,father_education,father_alive,age,male,not_enrolled_for_economic_reasons,marital_status_1,marital_status_2,marital_status_3,marital_status_4,marital_status_5,family_role_1,family_role_2,family_role_3,family_role_4,family_role_6,family_role_7,family_role_8,family_role_9,family_role_10
True,True,True,3,4,True,True,3,False,True,3,False,40,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,1,True,False,11,False,True,1,False,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,1,True,False,11,False,False,11,False,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,True,True,3,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,True,True,3,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,True,True,2,False,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,6,0,True,True,2,True,True,2,True,40,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,True,True,1,True,40,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,True,True,2,True,40,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,2,True,True,3,True,True,3,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,True,True,3,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,True,True,2,False,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,1,True,True,2,False,True,2,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,6,0,True,True,2,False,True,2,False,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,1,True,True,3,True,True,3,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,1,True,False,11,False,True,2,False,40,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
True,True,True,3,2,True,True,3,True,True,2,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,1,False,True,1,True,True,1,True,40,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,False,True,4,True,True,4,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,1,False,True,2,False,True,2,True,40,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
True,True,True,3,1,True,True,2,False,False,11,False,40,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
True,True,True,3,0,True,False,11,False,False,11,False,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,1,True,True,3,False,True,3,False,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,False,True,2,False,False,11,False,40,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
True,True,True,3,1,True,False,11,False,False,11,False,40,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
True,True,True,3,0,True,True,3,True,True,3,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,3,True,True,3,True,True,5,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,1,False,True,2,False,True,2,True,40,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,9,1,True,True,3,True,True,3,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,3,False,False,11,False,False,11,False,40,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
True,True,True,9,1,True,True,3,True,True,3,False,40,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,9,0,True,True,2,True,True,2,False,40,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,9,0,True,True,3,True,True,3,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,1,True,True,5,True,True,2,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,1,False,True,1,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,1,True,True,5,True,True,5,True,40,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,9,0,True,True,2,True,True,2,True,40,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,1,1,True,True,2,True,True,2,False,41,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,True,True,3,True,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,True,True,1,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,2,1,True,True,2,False,True,2,True,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,5,True,True,3,True,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,10,True,True,10,True,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,True,True,2,0,False,True,3,False,True,8,False,41,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,True,True,3,True,41,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,True,True,2,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,True,True,2,True,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,True,True,1,True,41,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,False,11,False,False,11,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,2,1,False,True,2,True,True,2,True,41,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,True,True,1,True,41,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,2,True,False,11,False,True,2,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,2,True,True,2,True,True,2,True,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,True,True,2,True,41,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,0,False,True,1,True,True,1,False,41,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,3,False,True,3,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,True,True,2,True,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,3,True,True,3,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,True,True,3,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,3,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,True,True,2,False,41,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,True,True,3,True,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,False,True,3,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,True,True,1,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,False,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,False,True,1,True,True,1,True,41,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,True,True,3,True,41,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,False,True,5,1,True,True,2,False,True,2,False,41,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
